5698011,19,Saturated_Fat
5698011,32,Fat
5148621,10,Added_Sugar
5148621,11,Carbohydrates
5148621,236,Calories
5148621,23,Protein
5148621,05,Salt
5148621,1,Saturated_Fat
5148621,11,Fat
6348261,8,Added_Sugar
6348261,10,Carbohydrates
6348261,599,Calories
6348261,24,Protein
6348261,25,Salt
6348261,30,Saturated_Fat
6348261,50,Fat
6594001,2,Added_Sugar
6594001,31,Carbohydrates
6594001,463,Calories
6594001,25,Protein
6594001,03,Salt
6594001,10,Saturated_Fat
6594001,24,Fat
6598591,2,Added_Sugar
6598591,30,Carbohydrates
6598591,448,Calories
6598591,31,Protein
6598591,044,Salt
6598591,4,Saturated_Fat
6598591,22,Fat
96338,7,Added_Sugar
96338,8,Carbohydrates
96338,572,Calories
96338,35,Protein
96338,12,Salt
96338,7,Saturated_Fat
96338,44,Fat
101667,11,Added_Sugar
101667,87,Carbohydrates
101667,582,Calories
101667,33,Protein
101667,192,Salt
101667,4,Saturated_Fat
101667,14,Fat
4836491,30,Added_Sugar
4836491,25,Carbohydrates
4836491,393,Calories
4836491,30,Protein
4836491,06,Salt
4836491,8,Saturated_Fat
4836491,18,Fat
99367,23,Added_Sugar
99367,67,Carbohydrates
99367,449,Calories
99367,13,Protein
99367,193,Salt
99367,2,Saturated_Fat
99367,16,Fat
94898,1,Added_Sugar
94898,10,Carbohydrates
94898,173,Calories
94898,23,Protein
94898,035,Salt
94898,10,Saturated_Fat
94898,5,Fat
250851,19,Added_Sugar
250851,22,Carbohydrates
250851,212,Calories
250851,4,Protein
250851,011,Salt
250851,7,Saturated_Fat
250851,11,Fat
97826,75,Added_Sugar
97826,116,Carbohydrates
97826,1107,Calories
97826,15,Protein
97826,064,Salt
97826,38,Saturated_Fat
97826,68,Fat
5495716,8,Added_Sugar
5495716,36,Carbohydrates
5495716,346,Calories
5495716,14,Protein
5495716,03,Salt
5495716,2,Saturated_Fat
5495716,12,Fat
3743841,18,Added_Sugar
3743841,28,Carbohydrates
3743841,205,Calories
3743841,3,Protein
3743841,14,Salt
3743841,2,Saturated_Fat
3743841,9,Fat
98309,23,Carbohydrates
98309,520,Calories
98309,25,Protein
98309,098,Salt
98309,7,Saturated_Fat
98309,37,Fat
93681,14,Carbohydrates
93681,350,Calories
93681,15,Protein
93681,2,Salt
93681,9,Saturated_Fat
93681,27,Fat
93899,33,Carbohydrates
93899,454,Calories
93899,11,Protein
93899,077,Salt
93899,11,Saturated_Fat
93899,31,Fat
95765,15,Added_Sugar
95765,38,Carbohydrates
95765,306,Calories
95765,7,Protein
95765,23,Salt
95765,2,Saturated_Fat
95765,15,Fat
100106,7,Added_Sugar
100106,48,Carbohydrates
100106,471,Calories
100106,15,Protein
100106,2,Salt
100106,14,Saturated_Fat
100106,24,Fat
95280,9,Added_Sugar
95280,85,Carbohydrates
95280,607,Calories
95280,30,Protein
95280,215,Salt
95280,6,Saturated_Fat
95280,19,Fat
6630711,3,Added_Sugar
6630711,65,Carbohydrates
6630711,787,Calories
6630711,42,Protein
6630711,31,Salt
6630711,19,Saturated_Fat
6630711,39,Fat
4097796,14,Added_Sugar
4097796,31,Carbohydrates
4097796,524,Calories
4097796,31,Protein
4097796,23,Salt
4097796,9,Saturated_Fat
4097796,30,Fat
4063306,15,Added_Sugar
4063306,39,Carbohydrates
4063306,431,Calories
4063306,24,Protein
4063306,14,Salt
4063306,3,Saturated_Fat
4063306,24,Fat
93417,14,Carbohydrates
93417,364,Calories
93417,21,Protein
93417,118,Salt
93417,11,Saturated_Fat
93417,25,Fat
98980,3,Carbohydrates
98980,43,Calories
98980,3,Protein
98980,05,Salt
98980,2,Fat
98308,15,Added_Sugar
98308,30,Carbohydrates
98308,246,Calories
98308,8,Protein
98308,014,Salt
98308,5,Saturated_Fat
98308,11,Fat
6664446,8,Added_Sugar
6664446,73,Carbohydrates
6664446,534,Calories
6664446,19,Protein
6664446,18,Salt
6664446,6,Saturated_Fat
6664446,17,Fat
96673,2,Added_Sugar
96673,52,Carbohydrates
96673,980,Calories
96673,46,Protein
96673,066,Salt
96673,25,Saturated_Fat
96673,67,Fat
5272606,1,Added_Sugar
5272606,6,Carbohydrates
5272606,278,Calories
5272606,11,Protein
5272606,1,Salt
5272606,5,Saturated_Fat
5272606,21,Fat
93601,1,Added_Sugar
93601,9,Carbohydrates
93601,991,Calories
93601,81,Protein
93601,087,Salt
93601,32,Saturated_Fat
93601,69,Fat
97738,4,Added_Sugar
97738,62,Carbohydrates
97738,711,Calories
97738,50,Protein
97738,025,Salt
97738,4,Saturated_Fat
97738,31,Fat
8314141,14,Added_Sugar
8314141,53,Carbohydrates
8314141,559,Calories
8314141,34,Protein
8314141,04,Salt
8314141,5,Saturated_Fat
8314141,21,Fat
97333,8,Added_Sugar
97333,11,Carbohydrates
97333,300,Calories
97333,29,Protein
97333,29,Salt
97333,4,Saturated_Fat
97333,16,Fat
98555,10,Added_Sugar
98555,31,Carbohydrates
98555,738,Calories
98555,29,Protein
98555,267,Salt
98555,12,Saturated_Fat
98555,56,Fat
3800671,6,Added_Sugar
3800671,19,Carbohydrates
3800671,269,Calories
3800671,19,Protein
3800671,17,Salt
3800671,3,Saturated_Fat
3800671,13,Fat
93593,13,Added_Sugar
93593,16,Carbohydrates
93593,62,Calories
93593,001,Salt
5723276,14,Added_Sugar
5723276,19,Carbohydrates
5723276,394,Calories
5723276,6,Protein
5723276,01,Salt
5723276,10,Saturated_Fat
5723276,30,Fat
3901241,24,Added_Sugar
3901241,29,Carbohydrates
3901241,663,Calories
3901241,55,Protein
3901241,11,Salt
3901241,10,Saturated_Fat
3901241,37,Fat
94908,2,Added_Sugar
94908,30,Carbohydrates
94908,273,Calories
94908,26,Protein
94908,104,Salt
94908,1,Saturated_Fat
94908,6,Fat
102558,25,Added_Sugar
102558,34,Carbohydrates
102558,289,Calories
102558,2,Protein
102558,024,Salt
102558,10,Saturated_Fat
102558,17,Fat
5849206,48,Added_Sugar
5849206,63,Carbohydrates
5849206,613,Calories
5849206,6,Protein
5849206,04,Salt
5849206,20,Saturated_Fat
5849206,37,Fat
97013,10,Added_Sugar
97013,22,Carbohydrates
97013,293,Calories
97013,36,Protein
97013,09,Salt
97013,1,Saturated_Fat
97013,6,Fat
99217,24,Added_Sugar
99217,36,Carbohydrates
99217,883,Calories
99217,41,Protein
99217,267,Salt
99217,11,Saturated_Fat
99217,65,Fat
95960,2,Added_Sugar
95960,32,Carbohydrates
95960,317,Calories
95960,22,Protein
95960,235,Salt
95960,7,Saturated_Fat
95960,12,Fat
3408356,1,Added_Sugar
3408356,8,Carbohydrates
3408356,409,Calories
3408356,39,Protein
3408356,1,Salt
3408356,5,Saturated_Fat
3408356,25,Fat
6486601,9,Added_Sugar
6486601,27,Carbohydrates
6486601,165,Calories
6486601,3,Protein
6486601,08,Salt
6486601,3,Saturated_Fat
6486601,5,Fat
5148541,2,Added_Sugar
5148541,5,Carbohydrates
5148541,153,Calories
5148541,15,Protein
5148541,18,Salt
5148541,1,Saturated_Fat
5148541,5,Fat
5792631,17,Added_Sugar
5792631,66,Carbohydrates
5792631,570,Calories
5792631,26,Protein
5792631,14,Salt
5792631,6,Saturated_Fat
5792631,22,Fat
6970416,20,Added_Sugar
6970416,49,Carbohydrates
6970416,829,Calories
6970416,23,Protein
6970416,21,Salt
6970416,13,Saturated_Fat
6970416,57,Fat
4839506,12,Added_Sugar
4839506,13,Carbohydrates
4839506,407,Calories
4839506,39,Protein
4839506,18,Salt
4839506,4,Saturated_Fat
4839506,21,Fat
99765,6,Added_Sugar
99765,6,Carbohydrates
99765,2,Protein
99765,003,Salt
102165,23,Added_Sugar
102165,45,Carbohydrates
102165,313,Calories
102165,4,Protein
102165,027,Salt
102165,9,Saturated_Fat
102165,14,Fat
3742696,725,Added_Sugar
3742696,817,Carbohydrates
3742696,513,Calories
3742696,36,Protein
3742696,05,Salt
3742696,111,Saturated_Fat
3742696,195,Fat
7338811,7,Added_Sugar
7338811,8,Carbohydrates
7338811,36,Calories
96640,174,Added_Sugar
96640,255,Carbohydrates
96640,220,Calories
96640,57,Protein
96640,025,Salt
96640,58,Saturated_Fat
96640,101,Fat
93543,9,Added_Sugar
93543,22,Carbohydrates
93543,232,Calories
93543,3,Protein
93543,011,Salt
93543,9,Saturated_Fat
93543,14,Fat
97439,30,Added_Sugar
97439,31,Carbohydrates
97439,138,Calories
97439,2,Protein
97439,01,Salt
97439,1,Fat
102443,12,Added_Sugar
102443,21,Carbohydrates
102443,380,Calories
102443,47,Protein
102443,07,Salt
102443,4,Saturated_Fat
102443,13,Fat
5734231,5,Added_Sugar
5734231,57,Carbohydrates
5734231,942,Calories
5734231,24,Protein
5734231,17,Salt
5734231,11,Saturated_Fat
5734231,67,Fat
93531,4,Added_Sugar
93531,74,Carbohydrates
93531,593,Calories
93531,26,Protein
93531,3,Salt
93531,10,Saturated_Fat
93531,24,Fat
5766926,9,Added_Sugar
5766926,30,Carbohydrates
5766926,318,Calories
5766926,26,Protein
5766926,04,Salt
5766926,1,Saturated_Fat
5766926,9,Fat
4731366,12,Added_Sugar
4731366,12,Carbohydrates
4731366,60,Calories
101809,1,Added_Sugar
101809,35,Carbohydrates
101809,487,Calories
101809,25,Protein
101809,315,Salt
101809,11,Saturated_Fat
101809,28,Fat
96979,21,Added_Sugar
96979,24,Carbohydrates
96979,809,Calories
96979,31,Protein
96979,31,Salt
96979,18,Saturated_Fat
96979,65,Fat
100701,6,Added_Sugar
100701,19,Carbohydrates
100701,551,Calories
100701,69,Protein
100701,17,Salt
100701,8,Saturated_Fat
100701,22,Fat
95397,15,Added_Sugar
95397,51,Carbohydrates
95397,393,Calories
95397,14,Protein
95397,011,Salt
95397,2,Saturated_Fat
95397,16,Fat
5452691,22,Added_Sugar
5452691,37,Carbohydrates
5452691,315,Calories
5452691,7,Protein
5452691,04,Salt
5452691,5,Saturated_Fat
5452691,15,Fat
102530,12,Added_Sugar
102530,92,Carbohydrates
102530,876,Calories
102530,42,Protein
102530,29,Salt
102530,9,Saturated_Fat
102530,37,Fat
6082066,5,Added_Sugar
6082066,5,Carbohydrates
6082066,25,Calories
97297,1,Added_Sugar
97297,22,Carbohydrates
97297,294,Calories
97297,13,Protein
97297,15,Salt
97297,9,Saturated_Fat
97297,17,Fat
5796626,2,Added_Sugar
5796626,37,Carbohydrates
5796626,515,Calories
5796626,20,Protein
5796626,07,Salt
5796626,4,Saturated_Fat
5796626,31,Fat
6587681,1,Added_Sugar
6587681,15,Carbohydrates
6587681,168,Calories
6587681,3,Protein
6587681,02,Salt
6587681,2,Saturated_Fat
6587681,10,Fat
101327,2,Added_Sugar
101327,16,Carbohydrates
101327,81,Calories
101327,1,Protein
101327,001,Salt
6454856,11,Added_Sugar
6454856,41,Carbohydrates
6454856,683,Calories
6454856,34,Protein
6454856,14,Salt
6454856,23,Saturated_Fat
6454856,41,Fat
101178,12,Added_Sugar
101178,37,Carbohydrates
101178,471,Calories
101178,13,Protein
101178,135,Salt
101178,4,Saturated_Fat
101178,31,Fat
95956,2,Added_Sugar
95956,2,Carbohydrates
95956,480,Calories
95956,53,Protein
95956,165,Salt
95956,10,Saturated_Fat
95956,29,Fat
97164,5,Added_Sugar
97164,73,Carbohydrates
97164,720,Calories
97164,25,Protein
97164,21,Salt
97164,17,Saturated_Fat
97164,37,Fat
93840,1,Carbohydrates
93840,583,Calories
93840,61,Protein
93840,093,Salt
93840,10,Saturated_Fat
93840,32,Fat
93574,3,Carbohydrates
93574,282,Calories
93574,11,Protein
93574,245,Salt
93574,10,Saturated_Fat
93574,25,Fat
6966821,46,Added_Sugar
6966821,53,Carbohydrates
6966821,548,Calories
6966821,6,Protein
6966821,03,Salt
6966821,18,Saturated_Fat
6966821,33,Fat
100024,3,Added_Sugar
100024,8,Carbohydrates
100024,200,Calories
100024,8,Protein
100024,27,Salt
100024,2,Saturated_Fat
100024,16,Fat
95412,101,Added_Sugar
95412,130,Carbohydrates
95412,764,Calories
95412,10,Protein
95412,081,Salt
95412,10,Saturated_Fat
95412,23,Fat
4419511,2,Added_Sugar
4419511,47,Carbohydrates
4419511,522,Calories
4419511,15,Protein
4419511,23,Salt
4419511,8,Saturated_Fat
4419511,29,Fat
100831,7,Added_Sugar
100831,7,Carbohydrates
100831,493,Calories
100831,50,Protein
100831,225,Salt
100831,9,Saturated_Fat
100831,30,Fat
6034251,7,Added_Sugar
6034251,7,Carbohydrates
6034251,188,Calories
6034251,03,Protein
6034251,01,Fat
6602586,5,Added_Sugar
6602586,34,Carbohydrates
6602586,532,Calories
6602586,37,Protein
6602586,084,Salt
6602586,15,Saturated_Fat
6602586,26,Fat
6602541,5,Added_Sugar
6602541,44,Carbohydrates
6602541,463,Calories
6602541,25,Protein
6602541,023,Salt
6602541,6,Saturated_Fat
6602541,19,Fat
99821,14,Added_Sugar
99821,33,Carbohydrates
99821,334,Calories
99821,9,Protein
99821,044,Salt
99821,10,Saturated_Fat
99821,20,Fat
4780161,4,Added_Sugar
4780161,24,Carbohydrates
4780161,265,Calories
4780161,6,Protein
4780161,02,Salt
4780161,11,Saturated_Fat
4780161,15,Fat
4097881,3,Added_Sugar
4097881,29,Carbohydrates
4097881,404,Calories
4097881,15,Protein
4097881,07,Salt
4097881,4,Saturated_Fat
4097881,26,Fat
102987,10,Carbohydrates
102987,530,Calories
102987,42,Protein
102987,09,Salt
102987,15,Saturated_Fat
102987,36,Fat
97282,11,Added_Sugar
97282,12,Carbohydrates
97282,48,Calories
97282,1,Protein
97282,004,Salt
5634911,18,Added_Sugar
5634911,18,Carbohydrates
5634911,94,Calories
3442306,16,Added_Sugar
3442306,72,Carbohydrates
3442306,644,Calories
3442306,40,Protein
3442306,18,Salt
3442306,8,Saturated_Fat
3442306,22,Fat
8495336,16,Added_Sugar
8495336,39,Carbohydrates
8495336,443,Calories
8495336,16,Protein
8495336,03,Salt
8495336,2,Saturated_Fat
8495336,20,Fat
5340926,1,Added_Sugar
5340926,19,Carbohydrates
5340926,125,Calories
5340926,2,Protein
5340926,1,Saturated_Fat
5340926,4,Fat
4757146,9,Added_Sugar
4757146,24,Carbohydrates
4757146,168,Calories
4757146,9,Protein
4757146,1,Saturated_Fat
4757146,2,Fat
93466,7,Carbohydrates
93466,584,Calories
93466,31,Protein
93466,667,Salt
93466,26,Saturated_Fat
93466,48,Fat
4489466,24,Added_Sugar
4489466,44,Carbohydrates
4489466,585,Calories
4489466,7,Protein
4489466,04,Salt
4489466,21,Saturated_Fat
4489466,42,Fat
5722616,36,Added_Sugar
5722616,43,Carbohydrates
5722616,546,Calories
5722616,7,Protein
5722616,06,Salt
5722616,24,Saturated_Fat
5722616,38,Fat
97605,1,Added_Sugar
97605,7,Carbohydrates
97605,84,Calories
97605,1,Protein
97605,004,Salt
97605,1,Saturated_Fat
97605,6,Fat
96657,22,Added_Sugar
96657,31,Carbohydrates
96657,140,Calories
96657,3,Protein
96657,017,Salt
96657,1,Fat
5221836,5,Added_Sugar
5221836,23,Carbohydrates
5221836,629,Calories
5221836,49,Protein
5221836,09,Salt
5221836,12,Saturated_Fat
5221836,35,Fat
93487,6,Carbohydrates
93487,292,Calories
93487,40,Protein
93487,05,Salt
93487,3,Saturated_Fat
93487,12,Fat
6598266,2,Added_Sugar
6598266,6,Carbohydrates
6598266,40,Calories
6598266,1,Protein
6598266,001,Salt
6598266,03,Saturated_Fat
6598266,1,Fat
8681191,14,Added_Sugar
8681191,66,Carbohydrates
8681191,532,Calories
8681191,13,Protein
8681191,2,Salt
8681191,3,Saturated_Fat
8681191,21,Fat
102536,8,Added_Sugar
102536,36,Carbohydrates
102536,218,Calories
102536,4,Protein
102536,072,Salt
102536,5,Saturated_Fat
102536,8,Fat
98686,1,Added_Sugar
98686,1,Carbohydrates
98686,151,Calories
98686,9,Protein
98686,153,Salt
98686,7,Saturated_Fat
98686,12,Fat
99982,6,Added_Sugar
99982,30,Carbohydrates
99982,284,Calories
99982,13,Protein
99982,065,Salt
99982,2,Saturated_Fat
99982,13,Fat
5923386,20,Added_Sugar
5923386,52,Carbohydrates
5923386,381,Calories
5923386,7,Protein
5923386,06,Salt
5923386,10,Saturated_Fat
5923386,16,Fat
3973611,8,Added_Sugar
3973611,13,Carbohydrates
3973611,357,Calories
3973611,23,Protein
3973611,16,Salt
3973611,3,Saturated_Fat
3973611,18,Fat
5374576,9,Added_Sugar
5374576,64,Carbohydrates
5374576,547,Calories
5374576,14,Protein
5374576,04,Salt
5374576,3,Saturated_Fat
5374576,25,Fat
5401001,22,Added_Sugar
5401001,34,Carbohydrates
5401001,256,Calories
5401001,3,Protein
5401001,1,Salt
5401001,6,Saturated_Fat
5401001,12,Fat
99844,16,Added_Sugar
99844,31,Carbohydrates
99844,150,Calories
99844,4,Protein
99844,013,Salt
99844,1,Saturated_Fat
99844,2,Fat
101979,12,Added_Sugar
101979,29,Carbohydrates
101979,479,Calories
101979,18,Protein
101979,22,Salt
101979,14,Saturated_Fat
101979,32,Fat
8248351,6,Added_Sugar
8248351,46,Carbohydrates
8248351,704,Calories
8248351,37,Protein
8248351,2,Salt
8248351,8,Saturated_Fat
8248351,40,Fat
99301,36,Added_Sugar
99301,45,Carbohydrates
99301,326,Calories
99301,4,Protein
99301,034,Salt
99301,7,Saturated_Fat
99301,16,Fat
96668,6,Added_Sugar
96668,76,Carbohydrates
96668,721,Calories
96668,33,Protein
96668,53,Salt
96668,10,Saturated_Fat
96668,33,Fat
5793186,27,Added_Sugar
5793186,56,Carbohydrates
5793186,485,Calories
5793186,9,Protein
5793186,06,Salt
5793186,4,Saturated_Fat
5793186,21,Fat
6427216,22,Added_Sugar
6427216,25,Carbohydrates
6427216,472,Calories
6427216,36,Protein
6427216,23,Salt
6427216,6,Saturated_Fat
6427216,24,Fat
98197,18,Added_Sugar
98197,23,Carbohydrates
98197,307,Calories
98197,27,Protein
98197,38,Salt
98197,4,Saturated_Fat
98197,16,Fat
93362,27,Carbohydrates
93362,456,Calories
93362,28,Protein
93362,116,Salt
93362,10,Saturated_Fat
93362,27,Fat
4186241,6,Added_Sugar
4186241,22,Carbohydrates
4186241,349,Calories
4186241,13,Protein
4186241,09,Salt
4186241,3,Saturated_Fat
4186241,23,Fat
7526006,5,Added_Sugar
7526006,59,Carbohydrates
7526006,473,Calories
7526006,26,Protein
7526006,04,Salt
7526006,1,Saturated_Fat
7526006,12,Fat
95447,9,Added_Sugar
95447,30,Carbohydrates
95447,546,Calories
95447,13,Protein
95447,143,Salt
95447,16,Saturated_Fat
95447,43,Fat
102600,6,Added_Sugar
102600,17,Carbohydrates
102600,145,Calories
102600,7,Protein
102600,056,Salt
102600,6,Fat
5971061,32,Carbohydrates
5971061,258,Calories
5971061,10,Protein
5971061,07,Salt
5971061,4,Saturated_Fat
5971061,10,Fat
4488221,3,Added_Sugar
4488221,39,Carbohydrates
4488221,260,Calories
4488221,7,Protein
4488221,11,Salt
4488221,1,Saturated_Fat
4488221,8,Fat
93328,31,Carbohydrates
93328,491,Calories
93328,15,Protein
93328,2,Salt
93328,17,Saturated_Fat
93328,34,Fat
100383,18,Added_Sugar
100383,18,Carbohydrates
100383,130,Calories
100383,013,Salt
100383,4,Saturated_Fat
100383,7,Fat
100495,31,Carbohydrates
100495,646,Calories
100495,25,Protein
100495,219,Salt
100495,17,Saturated_Fat
100495,48,Fat
96743,1,Added_Sugar
96743,4,Carbohydrates
96743,158,Calories
96743,7,Protein
96743,15,Salt
96743,4,Saturated_Fat
96743,12,Fat
5221896,5,Added_Sugar
5221896,65,Carbohydrates
5221896,552,Calories
5221896,25,Protein
5221896,09,Salt
5221896,3,Saturated_Fat
5221896,20,Fat
8212166,15,Added_Sugar
8212166,15,Carbohydrates
8212166,246,Calories
8212166,01,Protein
8212166,002,Salt
3504746,1,Added_Sugar
3504746,18,Carbohydrates
3504746,602,Calories
3504746,37,Protein
3504746,13,Salt
3504746,9,Saturated_Fat
3504746,36,Fat
95827,3,Added_Sugar
95827,4,Carbohydrates
95827,232,Calories
95827,32,Protein
95827,066,Salt
95827,4,Saturated_Fat
95827,9,Fat
5077756,2,Added_Sugar
5077756,44,Carbohydrates
5077756,370,Calories
5077756,13,Protein
5077756,11,Salt
5077756,8,Saturated_Fat
5077756,15,Fat
98334,90,Carbohydrates
98334,484,Calories
98334,19,Protein
98334,066,Salt
98334,1,Saturated_Fat
98334,8,Fat
98975,75,Carbohydrates
98975,591,Calories
98975,21,Protein
98975,026,Salt
98975,4,Saturated_Fat
98975,25,Fat
97619,2,Carbohydrates
97619,316,Calories
97619,44,Protein
97619,109,Salt
97619,8,Saturated_Fat
97619,15,Fat
97014,1,Added_Sugar
97014,8,Carbohydrates
97014,200,Calories
97014,28,Protein
97014,036,Salt
97014,2,Saturated_Fat
97014,4,Fat
3442566,15,Added_Sugar
3442566,35,Carbohydrates
3442566,373,Calories
3442566,26,Protein
3442566,19,Salt
3442566,4,Saturated_Fat
3442566,13,Fat
8244626,4,Added_Sugar
8244626,23,Carbohydrates
8244626,731,Calories
8244626,36,Protein
8244626,3,Salt
8244626,27,Saturated_Fat
8244626,53,Fat
95001,88,Carbohydrates
95001,477,Calories
95001,19,Protein
95001,201,Salt
95001,1,Saturated_Fat
95001,8,Fat
100674,24,Added_Sugar
100674,64,Carbohydrates
100674,391,Calories
100674,30,Protein
100674,073,Salt
100674,1,Saturated_Fat
100674,4,Fat
93610,01,Added_Sugar
93610,54,Carbohydrates
93610,663,Calories
93610,28,Protein
93610,4,Salt
93610,10,Saturated_Fat
93610,39,Fat
4749651,1,Added_Sugar
4749651,18,Carbohydrates
4749651,281,Calories
4749651,6,Protein
4749651,04,Salt
4749651,3,Saturated_Fat
4749651,20,Fat
98572,23,Added_Sugar
98572,69,Carbohydrates
98572,561,Calories
98572,25,Protein
98572,356,Salt
98572,10,Saturated_Fat
98572,23,Fat
101422,15,Added_Sugar
101422,21,Carbohydrates
101422,381,Calories
101422,21,Protein
101422,12,Salt
101422,11,Saturated_Fat
101422,24,Fat
5170071,9,Added_Sugar
5170071,21,Carbohydrates
5170071,326,Calories
5170071,15,Protein
5170071,12,Salt
5170071,10,Saturated_Fat
5170071,19,Fat
6728946,23,Added_Sugar
6728946,43,Carbohydrates
6728946,515,Calories
6728946,30,Protein
6728946,07,Salt
6728946,9,Saturated_Fat
6728946,23,Fat
101852,8,Added_Sugar
101852,53,Carbohydrates
101852,434,Calories
101852,6,Protein
101852,011,Salt
101852,6,Saturated_Fat
101852,24,Fat
95387,7,Added_Sugar
95387,71,Carbohydrates
95387,777,Calories
95387,28,Protein
95387,2,Salt
95387,18,Saturated_Fat
95387,44,Fat
103104,6,Added_Sugar
103104,25,Carbohydrates
103104,408,Calories
103104,10,Protein
103104,006,Salt
103104,4,Saturated_Fat
103104,30,Fat
93746,11,Carbohydrates
93746,741,Calories
93746,46,Protein
93746,035,Salt
93746,25,Saturated_Fat
93746,58,Fat
97997,4,Added_Sugar
97997,50,Carbohydrates
97997,481,Calories
97997,47,Protein
97997,12,Salt
97997,3,Saturated_Fat
97997,11,Fat
4700071,1,Added_Sugar
4700071,10,Carbohydrates
4700071,102,Calories
4700071,4,Protein
4700071,02,Salt
4700071,1,Saturated_Fat
4700071,5,Fat
6233101,3,Added_Sugar
6233101,63,Carbohydrates
6233101,419,Calories
6233101,7,Protein
6233101,01,Salt
6233101,2,Saturated_Fat
6233101,14,Fat
95675,17,Added_Sugar
95675,40,Carbohydrates
95675,294,Calories
95675,12,Protein
95675,14,Salt
95675,4,Saturated_Fat
95675,10,Fat
5919841,3,Added_Sugar
5919841,3,Carbohydrates
5919841,67,Calories
7320381,5,Added_Sugar
7320381,11,Carbohydrates
7320381,618,Calories
7320381,34,Protein
7320381,09,Salt
7320381,19,Saturated_Fat
7320381,48,Fat
97187,6,Added_Sugar
97187,25,Carbohydrates
97187,318,Calories
97187,38,Protein
97187,05,Salt
97187,3,Saturated_Fat
97187,7,Fat
4791986,25,Added_Sugar
4791986,62,Carbohydrates
4791986,440,Calories
4791986,10,Protein
4791986,11,Salt
4791986,6,Saturated_Fat
4791986,16,Fat
5100001,7,Added_Sugar
5100001,28,Carbohydrates
5100001,469,Calories
5100001,19,Protein
5100001,13,Salt
5100001,19,Saturated_Fat
5100001,31,Fat
101285,564,Calories
101285,57,Protein
101285,059,Salt
101285,15,Saturated_Fat
101285,37,Fat
5097616,2,Added_Sugar
5097616,20,Carbohydrates
5097616,424,Calories
5097616,11,Protein
5097616,06,Salt
5097616,17,Saturated_Fat
5097616,33,Fat
93976,54,Added_Sugar
93976,81,Carbohydrates
93976,591,Calories
93976,7,Protein
93976,069,Salt
93976,18,Saturated_Fat
93976,29,Fat
93631,05,Added_Sugar
93631,23,Carbohydrates
93631,600,Calories
93631,361,Protein
93631,184,Salt
93631,78,Saturated_Fat
93631,412,Fat
103314,18,Added_Sugar
103314,21,Carbohydrates
103314,113,Calories
103314,2,Protein
103314,1,Saturated_Fat
103314,3,Fat
8682696,6,Added_Sugar
8682696,9,Carbohydrates
8682696,198,Calories
8682696,14,Protein
8682696,07,Salt
8682696,2,Saturated_Fat
8682696,11,Fat
101770,5,Added_Sugar
101770,23,Carbohydrates
101770,292,Calories
101770,26,Protein
101770,356,Salt
101770,4,Saturated_Fat
101770,11,Fat
102943,9,Added_Sugar
102943,69,Carbohydrates
102943,494,Calories
102943,37,Protein
102943,291,Salt
102943,2,Saturated_Fat
102943,10,Fat
6384706,16,Added_Sugar
6384706,16,Carbohydrates
6384706,466,Calories
6384706,32,Protein
6384706,03,Salt
6384706,7,Saturated_Fat
6384706,30,Fat
4635611,8,Added_Sugar
4635611,34,Carbohydrates
4635611,488,Calories
4635611,13,Protein
4635611,07,Salt
4635611,9,Saturated_Fat
4635611,32,Fat
6878866,12,Added_Sugar
6878866,26,Carbohydrates
6878866,154,Calories
6878866,2,Protein
6878866,03,Salt
6878866,3,Saturated_Fat
6878866,5,Fat
5826491,12,Added_Sugar
5826491,12,Carbohydrates
5826491,180,Calories
5826491,01,Protein
96729,18,Added_Sugar
96729,43,Carbohydrates
96729,388,Calories
96729,15,Protein
96729,185,Salt
96729,9,Saturated_Fat
96729,18,Fat
99954,74,Carbohydrates
99954,645,Calories
99954,24,Protein
99954,277,Salt
99954,10,Saturated_Fat
99954,30,Fat
5329206,22,Added_Sugar
5329206,39,Carbohydrates
5329206,420,Calories
5329206,7,Protein
5329206,06,Salt
5329206,12,Saturated_Fat
5329206,25,Fat
4833551,11,Added_Sugar
4833551,32,Carbohydrates
4833551,564,Calories
4833551,24,Protein
4833551,1,Salt
4833551,21,Saturated_Fat
4833551,37,Fat
6234891,68,Added_Sugar
6234891,115,Carbohydrates
6234891,965,Calories
6234891,8,Protein
6234891,09,Salt
6234891,29,Saturated_Fat
6234891,49,Fat
98204,22,Added_Sugar
98204,22,Carbohydrates
98204,474,Calories
98204,29,Protein
98204,3,Salt
98204,6,Saturated_Fat
98204,30,Fat
5018936,9,Added_Sugar
5018936,51,Carbohydrates
5018936,821,Calories
5018936,4,Protein
5018936,38,Salt
5018936,28,Saturated_Fat
5018936,49,Fat
4926821,33,Added_Sugar
4926821,45,Carbohydrates
4926821,544,Calories
4926821,8,Protein
4926821,03,Salt
4926821,18,Saturated_Fat
4926821,36,Fat
96262,9,Added_Sugar
96262,11,Carbohydrates
96262,222,Calories
96262,25,Protein
96262,33,Salt
96262,1,Saturated_Fat
96262,9,Fat
4588631,18,Added_Sugar
4588631,43,Carbohydrates
4588631,270,Calories
4588631,11,Protein
4588631,12,Salt
4588631,1,Saturated_Fat
4588631,4,Fat
251471,10,Added_Sugar
251471,93,Carbohydrates
251471,586,Calories
251471,24,Protein
251471,11,Salt
251471,6,Saturated_Fat
251471,11,Fat
3407371,13,Added_Sugar
